mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LT05_012031_19930527,1993-05-27 14:49:37,15.0,121.92917222,58.69674087
LT05_012031_19930612,1993-06-12 14:49:38,18.0,118.60249803,59.57383348
LT05_012031_19930714,1993-07-14 14:49:31,30.0,118.84086794,57.49311164
LT05_012031_19930730,1993-07-30 14:49:30,17.0,122.59965434,55.06244868
LT05_012031_19930815,1993-08-15 14:49:30,8.0,128.00164276,51.88659504
LT05_012031_19930831,1993-08-31 14:49:28,1.0,134.12930358,48.01908608
LT05_012031_19931002,1993-10-02 14:49:22,29.0,145.5098102,38.58880139
LT05_012031_19931018,1993-10-18 14:49:16,24.0,149.65521274,33.46492812
LT05_012031_19931103,1993-11-03 14:49:10,99.0,152.37665499,28.55892185
LT05_012031_19940106,1994-01-06 14:48:38,82.0,149.93205179,19.76242716
LT05_012031_19940122,1994-01-22 14:48:23,45.0,147.31695659,21.76949081
LT05_012031_19940207,1994-02-07 14:48:14,1.0,144.57887586,25.41662746
LT05_012031_19940412,1994-04-12 14:47:13,100.0,133.00224816,47.80861437
LT05_012031_19940428,1994-04-28 14:46:56,10.0,129.0361238,52.70165008
LT05_012031_19940514,1994-05-14 14:46:37,16.0,124.50415643,56.3192334
LT05_012031_19940530,1994-05-30 14:46:21,30.0,120.13314623,58.3980247
LT05_012031_19940615,1994-06-15 14:46:01,66.0,117.03218082,58.92861982
LT05_012031_19940701,1994-07-01 14:45:37,6.0,116.20588141,58.15652015
LT05_012031_19940717,1994-07-17 14:45:12,45.0,117.93915737,56.36575131
LT05_012031_19940802,1994-08-02 14:44:44,89.0,121.91912584,53.77568137
LT05_012031_19940818,1994-08-18 14:44:21,37.0,127.37245009,50.47263243
LT05_012031_19940903,1994-09-03 14:43:57,9.0,133.45338543,46.50816386
LT05_012031_19940919,1994-09-19 14:43:31,4.0,139.35191546,41.96170581
LT05_012031_19941106,1994-11-06 14:42:00,96.0,150.85630684,27.1185821
LT05_012031_19941122,1994-11-22 14:41:26,1.0,151.84794109,23.01781296
LT05_012031_19941208,1994-12-08 14:40:58,2.0,151.44136832,20.08324863
LT05_012031_19950109,1995-01-09 14:39:53,8.0,147.52655205,19.11103983
LT05_012031_19950125,1995-01-25 14:39:17,19.0,144.74443787,21.30904333
LT05_012031_19950210,1995-02-10 14:38:39,37.0,141.8145011,25.10559756
LT05_012031_19950226,1995-02-26 14:38:01,37.0,138.8883725,30.10072446
LT05_012031_19950330,1995-03-30 14:36:42,71.0,132.70158743,41.67146922
LT05_012031_19950415,1995-04-15 14:36:02,62.0,128.99773896,47.14417694
LT05_012031_19950501,1995-05-01 14:35:20,99.0,124.68185185,51.69193594
LT05_012031_19950517,1995-05-17 14:34:36,100.0,119.99168444,54.89768389
LT05_012031_19950602,1995-06-02 14:33:52,54.0,115.73850253,56.55426388
LT05_012031_19950618,1995-06-18 14:33:09,1.0,112.99450047,56.73184862
LT05_012031_19950704,1995-07-04 14:32:26,1.0,112.58195683,55.68795202
LT05_012031_19950720,1995-07-20 14:31:42,4.0,114.64982604,53.72701087
LT05_012031_19950821,1995-08-21 14:30:14,0.0,124.23821696,47.69558137
LT05_012031_19950906,1995-09-06 14:29:28,0.0,130.24607624,43.74309884
LT05_012031_19951024,1995-10-24 14:26:58,15.0,144.85231961,29.4552485
LT05_012031_19951109,1995-11-09 14:26:35,8.0,147.43186599,24.9052223
LT05_012031_19951125,1995-11-25 14:26:53,99.0,148.62527302,21.14411157
LT05_012031_19960128,1996-01-28 14:31:19,19.0,142.61126008,21.08269296
LT05_012031_19960229,1996-02-29 14:33:30,7.0,137.40858296,30.58049381
LT05_012031_19960316,1996-03-16 14:34:33,13.0,134.78847996,36.54742881
LT05_012031_19960401,1996-04-01 14:35:35,43.0,131.93598013,42.60429169
LT05_012031_19960417,1996-04-17 14:36:34,46.0,128.61987377,48.19015399
LT05_012031_19960503,1996-05-03 14:37:31,98.0,124.72160067,52.79637586
LT05_012031_19960706,1996-07-06 14:41:02,5.0,115.37738876,57.03833439
LT05_012031_19960722,1996-07-22 14:41:53,34.0,118.33992269,55.17703246
LT05_012031_19960807,1996-08-07 14:42:44,66.0,123.30627863,52.55953885
LT05_012031_19961111,1996-11-11 14:47:44,36.0,152.98770885,26.19999579
LT05_012031_19961127,1996-11-27 14:48:29,89.0,153.69450245,22.55277682
LT05_012031_19970114,1997-01-14 14:50:45,26.0,149.22694485,20.85336557
LT05_012031_19970130,1997-01-30 14:51:29,79.0,146.74776111,23.86209882
LT05_012031_19970303,1997-03-03 14:52:50,100.0,141.8953359,33.90682257
LT05_012031_19970420,1997-04-20 14:54:36,2.0,133.61979704,51.60884718
LT05_012031_19970522,1997-05-22 14:55:43,60.0,125.43288434,59.14684641
LT05_012031_19970623,1997-06-23 14:56:50,1.0,119.93403192,60.61696297
LT05_012031_19970709,1997-07-09 14:57:23,32.0,120.67950934,59.41700558
LT05_012031_19970826,1997-08-26 14:58:56,2.0,135.31486672,50.61320189
LT05_012031_19970927,1997-09-27 14:59:52,17.0,147.19897693,41.30839289
LT05_012031_19971130,1997-11-30 15:01:31,65.0,156.69072453,23.03768475
LT05_012031_19971216,1997-12-16 15:01:54,1.0,155.70077446,21.00930134
LT05_012031_19980101,1998-01-01 15:02:17,12.0,153.84183918,20.73302657
LT05_012031_19980117,1998-01-17 15:02:38,41.0,151.49854761,22.33069812
LT05_012031_19980202,1998-02-02 15:02:59,2.0,149.01951134,25.65732258
LT05_012031_19980306,1998-03-06 15:03:34,21.0,144.35508649,36.11532254
LT05_012031_19980407,1998-04-07 15:04:00,0.0,139.44312612,48.30728242
LT05_012031_19980610,1998-06-10 15:04:57,3.0,124.22372667,62.00848643
LT05_012031_19980626,1998-06-26 15:05:07,62.0,122.59699497,61.74214748
LT05_012031_19980728,1998-07-28 15:05:26,46.0,127.20515586,57.89278544
LT05_012031_19980813,1998-08-13 15:05:33,24.0,132.49230411,54.68094686
LT05_012031_19980829,1998-08-29 15:05:44,78.0,138.56978273,50.70284628
LT05_012031_19980930,1998-09-30 15:05:56,57.0,149.81773809,40.96517197
LT05_012031_19981016,1998-10-16 15:05:56,15.0,153.89500633,35.67687409
LT05_012031_19981203,1998-12-03 15:06:03,95.0,157.6286793,22.88157326
LT05_012031_19990104,1999-01-04 15:06:10,29.0,154.29252422,21.16367373
LT05_012031_19990120,1999-01-20 15:06:07,55.0,151.83417906,23.06588195
LT05_012031_19990205,1999-02-05 15:06:15,3.0,149.31924366,26.64806036
LT05_012031_19990221,1999-02-21 15:06:22,64.0,146.90645586,31.57618955
LT05_012031_19990309,1999-03-09 15:06:12,6.0,144.59681329,37.37805164
LT05_012031_19990325,1999-03-25 15:05:56,26.0,142.20110212,43.52497533
LT05_012031_19990410,1999-04-10 15:05:48,45.0,139.43510181,49.47053536
LT05_012031_19990426,1999-04-26 15:05:49,52.0,135.96938063,54.67884591
LT05_012031_19990512,1999-05-12 15:05:39,13.0,131.74503227,58.69446255
LT05_012031_19990528,1999-05-28 15:05:15,12.0,127.27914011,61.18026474
LT05_012031_19990613,1999-06-13 15:05:05,83.0,123.78679211,62.05807049
LT05_012031_19990629,1999-06-29 15:04:53,75.0,122.47080941,61.50968604
LT05_012031_19990715,1999-07-15 15:04:50,1.0,123.86868484,59.82978524
LT05_012031_19990731,1999-07-31 15:04:48,17.0,127.6814345,57.22936529
LT05_012031_19990816,1999-08-16 15:04:41,11.0,133.05151125,53.84032803
LT05_012031_19990901,1999-09-01 15:04:17,37.0,139.05088432,49.72740825
LT05_012031_19990917,1999-09-17 15:03:47,76.0,144.85572315,44.99302869
LT05_012031_19991003,1999-10-03 15:03:41,60.0,149.86573335,39.82236412
LT05_012031_19991019,1999-10-19 15:03:40,14.0,153.66393047,34.51346505
LT05_012031_19991104,1999-11-04 15:03:11,17.0,156.03641455,29.50950634
LT05_012031_19991120,1999-11-20 15:02:35,43.0,156.95687089,25.24299354
LT05_012031_20000123,2000-01-23 15:01:45,62.0,150.22573108,23.09064804
LT05_012031_20000208,2000-02-08 15:01:14,6.0,147.56095906,26.87819024
LT05_012031_20000327,2000-03-27 15:01:25,0.0,140.43687896,44.0787495
LT05_012031_20000412,2000-04-12 15:01:32,66.0,137.61637538,49.97634507
LT05_012031_20000428,2000-04-28 15:02:26,78.0,134.14121851,55.04629372
LT05_012031_20000514,2000-05-14 15:02:52,9.0,129.97913901,58.85237037
LT05_012031_20000530,2000-05-30 15:03:07,73.0,125.78899011,61.11653257
LT05_012031_20000701,2000-07-01 15:03:51,5.0,122.14560807,61.12106354
LT05_012031_20000717,2000-07-17 15:04:09,92.0,124.17054567,59.35819407
LT05_012031_20000818,2000-08-18 15:04:48,75.0,134.21205912,53.25926523
LT05_012031_20000903,2000-09-03 15:05:10,63.0,140.42205117,49.07110846
LT05_012031_20000919,2000-09-19 15:05:20,80.0,146.28741105,44.28608299
LT05_012031_20001021,2000-10-21 15:05:45,10.0,154.89456656,33.84823039
LT05_012031_20001122,2000-11-22 15:06:14,28.0,157.88006973,24.87926321
LT05_012031_20001224,2000-12-24 15:06:46,37.0,155.798275,20.941059
LT05_012031_20010125,2001-01-25 15:07:00,19.0,151.13403839,24.18776608
LT05_012031_20010210,2001-02-10 15:07:07,6.0,148.68832772,28.30378856
LT05_012031_20010226,2001-02-26 15:07:14,39.0,146.38107565,33.61446104
LT05_012031_20010314,2001-03-14 15:07:13,68.0,144.13971055,39.62301717
LT05_012031_20010415,2001-04-15 15:07:04,1.0,138.85612837,51.57127421
LT05_012031_20010501,2001-05-01 15:07:18,10.0,135.21507701,56.45098387
LT05_012031_20010618,2001-06-18 15:07:24,0.0,123.86439191,62.36364905
LT05_012031_20010704,2001-07-04 15:07:29,86.0,123.51231562,61.41742678
LT05_012031_20010906,2001-09-06 15:07:16,0.0,142.12975706,48.51365266
LT05_012031_20010922,2001-09-22 15:07:10,33.0,147.73102986,43.56500927
LT05_012031_20011024,2001-10-24 15:06:55,70.0,155.63474448,33.02133897
LT05_012031_20011109,2001-11-09 15:06:44,8.0,157.48935044,28.20717564
LT05_012031_20011125,2001-11-25 15:06:40,57.0,157.9243526,24.2955579
LT05_012031_20011211,2001-12-11 15:06:32,96.0,157.10838866,21.7499513
LT05_012031_20011227,2001-12-27 15:06:22,10.0,155.33477673,20.88629647
LT05_012031_20020112,2002-01-12 15:06:10,75.0,152.98339485,21.88314723
LT05_012031_20020128,2002-01-28 15:06:02,74.0,150.41526384,24.67253718
LT05_012031_20020504,2002-05-04 15:04:15,0.0,133.29741852,56.70916812
LT05_012031_20020520,2002-05-20 15:03:54,13.0,128.75290599,59.91506068
LT05_012031_20020621,2002-06-21 15:03:10,1.0,122.04559964,61.58509512
LT05_012031_20020707,2002-07-07 15:02:46,10.0,122.07500292,60.3870158
LT05_012031_20020723,2002-07-23 15:02:28,5.0,124.72667777,58.19482251
LT05_012031_20020824,2002-08-24 15:01:29,88.0,135.14260141,51.41869657
LT05_012031_20020909,2002-09-09 15:01:09,0.0,141.11536982,46.9726283
LT05_012031_20020925,2002-09-25 15:00:42,90.0,146.5623138,42.01104035
LT05_012031_20021027,2002-10-27 14:59:44,3.0,154.07084519,31.57190834
LT05_012031_20021112,2002-11-12 14:59:06,97.0,155.70445638,26.88835644
LT05_012031_20021128,2002-11-28 14:58:43,2.0,155.9294801,23.16208525
LT05_012031_20021230,2002-12-30 14:59:09,23.0,153.34719675,20.36461711
LT05_012031_20030115,2003-01-15 14:59:29,10.0,151.06581094,21.69114911
LT05_012031_20030304,2003-03-04 15:00:38,28.0,143.86674536,34.96202306
LT05_012031_20030320,2003-03-20 15:00:57,86.0,141.56082916,41.08064126
LT05_012031_20030421,2003-04-21 15:01:50,0.0,135.83165912,52.69327642
LT05_012031_20030507,2003-05-07 15:02:11,35.0,131.92966786,57.15417396
LT05_012031_20030624,2003-06-24 15:03:08,0.0,121.97082001,61.53902638
LT05_012031_20030710,2003-07-10 15:03:26,55.0,122.70770761,60.25661061
LT05_012031_20030726,2003-07-26 15:03:43,7.0,125.99817273,58.01384765
LT05_012031_20030811,2003-08-11 15:04:00,73.0,131.14834602,54.94419804
LT05_012031_20030827,2003-08-27 15:04:18,3.0,137.22626257,51.11004077
LT05_012031_20030912,2003-09-12 15:04:34,10.0,143.33494218,46.59924538
LT05_012031_20031014,2003-10-14 15:04:59,50.0,153.10615077,36.30754954
LT05_012031_20031115,2003-11-15 15:05:23,0.0,157.49295562,26.65830733
LT05_012031_20031201,2003-12-01 15:05:37,65.0,157.56313336,23.18668945
LT05_012031_20031217,2003-12-17 15:05:43,100.0,156.45793302,21.21428019
LT05_012031_20040219,2004-02-19 15:06:03,1.0,147.21832748,30.84277391
LT05_012031_20040322,2004-03-22 15:06:13,4.0,142.61242389,42.70355514
LT05_012031_20040407,2004-04-07 15:06:34,82.0,140.17555363,48.81405269
LT05_012031_20040525,2004-05-25 15:07:56,91.0,128.93781318,61.35946127
LT05_012031_20040610,2004-06-10 15:08:24,97.0,125.44158595,62.56677253
LT05_012031_20040712,2004-07-12 15:09:21,97.0,125.17503678,60.85627326
LT05_012031_20040829,2004-08-29 15:10:31,11.0,140.43958615,51.14957299
LT05_012031_20040914,2004-09-14 15:10:56,5.0,146.43916947,46.44662175
LT05_012031_20040930,2004-09-30 15:11:17,40.0,151.63378568,41.27857729
LT05_012031_20041016,2004-10-16 15:11:37,21.0,155.62367515,35.93985947
LT05_012031_20041101,2004-11-01 15:11:57,2.0,158.21297255,30.83815623
LT05_012031_20041117,2004-11-17 15:12:11,16.0,159.33793861,26.45278501
LT05_012031_20041203,2004-12-03 15:12:35,54.0,159.1396087,23.22842639
LT05_012031_20041219,2004-12-19 15:12:53,11.0,157.84744164,21.57179021
LT05_012031_20050104,2005-01-04 15:13:05,92.0,155.82728686,21.74737615
LT05_012031_20050120,2005-01-20 15:13:17,4.0,153.46241615,23.78587577
LT05_012031_20050205,2005-02-05 15:13:29,0.0,151.08930245,27.50617227
LT05_012031_20050309,2005-03-09 15:14:00,16.0,146.7986795,38.43683348
LT05_012031_20050325,2005-03-25 15:14:09,71.0,144.69093624,44.65298411
LT05_012031_20050410,2005-04-10 15:14:13,3.0,142.21158796,50.66774166
LT05_012031_20050426,2005-04-26 15:14:17,1.0,139.03408755,55.95430315
LT05_012031_20050512,2005-05-12 15:14:22,30.0,135.02842887,60.03922434
LT05_012031_20050528,2005-05-28 15:14:30,13.0,130.72170882,62.58872479
LT05_012031_20050613,2005-06-13 15:14:38,84.0,127.30290746,63.51297317
LT05_012031_20050715,2005-07-15 15:14:52,32.0,127.60216511,61.28339471
LT05_012031_20050731,2005-07-31 15:15:02,92.0,131.53869039,58.6215253
LT05_012031_20050816,2005-08-16 15:15:09,65.0,136.98383669,55.11764212
LT05_012031_20050901,2005-09-01 15:15:13,8.0,142.98381296,50.85427972
LT05_012031_20050917,2005-09-17 15:15:13,85.0,148.69195754,45.95111596
LT05_012031_20051003,2005-10-03 15:15:10,33.0,153.51769309,40.64194973
LT05_012031_20051019,2005-10-19 15:15:09,32.0,157.10419832,35.25241386
LT05_012031_20051104,2005-11-04 15:15:14,42.0,159.39677479,30.24675242
LT05_012031_20051120,2005-11-20 15:15:39,4.0,160.26656594,26.02662403
LT05_012031_20060208,2006-02-08 15:17:29,6.0,151.74333871,28.66387296
LT05_012031_20060224,2006-02-24 15:17:50,24.0,149.66147348,33.92939949
LT05_012031_20060312,2006-03-12 15:18:11,100.0,147.73979133,39.94650498
LT05_012031_20060413,2006-04-13 15:18:46,90.0,143.35701284,52.17814102
LT05_012031_20060429,2006-04-29 15:19:00,7.0,140.2268947,57.33394352
LT05_012031_20060531,2006-05-31 15:19:26,38.0,132.07272517,63.56869693
LT05_012031_20060616,2006-06-16 15:19:42,2.0,128.96129664,64.28133905
LT05_012031_20060702,2006-07-02 15:19:58,68.0,128.19485989,63.55412557
LT05_012031_20060718,2006-07-18 15:20:12,9.0,130.19550032,61.67622016
LT05_012031_20060803,2006-08-03 15:20:24,8.0,134.47004457,58.83110158
LT05_012031_20060819,2006-08-19 15:20:34,59.0,140.08092741,55.13565361
LT05_012031_20060904,2006-09-04 15:20:46,54.0,146.04594852,50.67974753
LT05_012031_20060920,2006-09-20 15:20:57,0.0,151.5698676,45.61354863
LT05_012031_20061006,2006-10-06 15:21:09,85.0,156.11346172,40.19412489
LT05_012031_20061022,2006-10-22 15:21:20,27.0,159.36861981,34.77852879
LT05_012031_20061107,2006-11-07 15:21:29,88.0,161.2084525,29.79981317
LT05_012031_20061209,2006-12-09 15:21:44,32.0,160.91372051,23.01185533
LT05_012031_20061225,2006-12-25 15:21:50,67.0,159.23393544,22.00298135
LT05_012031_20070110,2007-01-10 15:21:57,25.0,157.02782011,22.86472809
LT05_012031_20070227,2007-02-27 15:22:06,79.0,150.31302838,35.23056259
LT05_012031_20070315,2007-03-15 15:22:03,91.0,148.38510857,41.31668876
LT05_012031_20070331,2007-03-31 15:21:59,3.0,146.34188138,47.54665207
LT05_012031_20070502,2007-05-02 15:21:45,96.0,140.47741726,58.35045925
LT05_012031_20070619,2007-06-19 15:21:05,35.0,129.11641568,64.40879903
LT05_012031_20070721,2007-07-21 15:20:43,83.0,130.97312898,61.3118796
LT05_012031_20070806,2007-08-06 15:20:33,79.0,135.41653182,58.27293053
LT05_012031_20070822,2007-08-22 15:20:22,90.0,141.03260388,54.39326869
LT05_012031_20070907,2007-09-07 15:20:15,1.0,146.86197072,49.79507324
LT05_012031_20070923,2007-09-23 15:20:08,0.0,152.15060416,44.62202143
LT05_012031_20080214,2008-02-14 15:17:43,27.0,150.96460968,30.34269081
LT05_012031_20080317,2008-03-17 15:17:05,2.0,146.62406201,41.95135179
LT05_012031_20080402,2008-04-02 15:16:43,11.0,144.27713296,48.08718116
LT05_012031_20080520,2008-05-20 15:15:29,55.0,133.10626497,61.66139502
LT05_012031_20080621,2008-06-21 15:14:37,2.0,126.25328215,63.35736619
LT05_012031_20080707,2008-07-07 15:14:10,50.0,126.23652914,62.10730842
LT05_012031_20080808,2008-08-08 15:13:13,47.0,133.5400903,56.65203262
LT05_012031_20080824,2008-08-24 15:12:46,21.0,139.21530976,52.70707176
LT05_012031_20080909,2008-09-09 15:12:20,94.0,145.00723479,48.07064317
LT05_012031_20080925,2008-09-25 15:11:51,77.0,150.20896422,42.92101487
LT05_012031_20081011,2008-10-11 15:11:20,0.0,154.345468,37.51587736
LT05_012031_20081027,2008-10-27 15:10:47,3.0,157.14857535,32.24497289
LT05_012031_20081112,2008-11-12 15:10:18,16.0,158.74763681,27.61876545
LE07_012030_20010728,2001-07-28 15:15:54,5.0,133.3461091,58.60240722
LE07_012030_20010914,2001-09-14 15:15:14,99.0,149.06065006,45.89888723
LE07_012030_20010930,2001-09-30 15:15:03,33.0,153.74606757,40.54074157
LE07_012030_20020901,2002-09-01 15:14:42,69.0,144.34484686,49.93488734
LE07_012030_20020917,2002-09-17 15:14:28,26.0,149.70203714,44.93000702
LE07_012030_20041109,2004-11-09 15:15:38,8.0,160.55593584,27.4976396
LE07_012030_20060523,2006-05-23 15:16:46,88.0,135.43466647,61.45112822
LE07_012030_20061115,2006-11-15 15:16:39,94.0,161.00560816,26.06930715
LE07_012030_20061217,2006-12-17 15:16:53,100.0,159.63170707,20.75048227
LE07_012030_20070307,2007-03-07 15:17:13,29.0,149.05527882,36.77932078
LE07_012030_20070323,2007-03-23 15:17:15,6.0,147.20249163,43.02312927
LE07_012031_19990707,1999-07-07 15:19:53,0.0,128.40648043,63.08156394
LE07_012031_19990723,1999-07-23 15:19:55,9.0,131.08389804,60.87787412
LE07_012031_19990824,1999-08-24 15:20:01,73.0,141.56203232,53.81812927
LE07_012031_19990909,1999-09-09 15:20:00,57.0,147.43081075,49.15716681
LE07_012031_19990925,1999-09-25 15:20:05,44.0,152.67569453,43.95629645
LE07_012031_19991011,1999-10-11 15:20:08,24.0,156.83477527,38.50059547
LE07_012031_19991027,1999-10-27 15:19:59,0.0,159.65955064,33.16776861
LE07_012031_19991112,1999-11-12 15:19:59,67.0,161.08321,28.40711435
LE07_012031_19991128,1999-11-28 15:19:53,3.0,161.16878148,24.69094334
LE07_012031_19991230,1999-12-30 15:19:53,3.0,158.21902144,21.95488162
LE07_012031_20000115,2000-01-15 15:19:55,8.0,155.89632423,23.35195565
LE07_012031_20000131,2000-01-31 15:19:54,69.0,153.49622893,26.51896386
LE07_012031_20000303,2000-03-03 15:19:44,29.0,149.17381055,36.80408818
LE07_012031_20000319,2000-03-19 15:19:42,23.0,147.16819042,42.96997685
LE07_012031_20000404,2000-04-04 15:19:32,93.0,144.93774772,49.12356735
LE07_012031_20000420,2000-04-20 15:19:23,55.0,142.11193383,54.73900733
LE07_012031_20000506,2000-05-06 15:19:18,32.0,138.41985446,59.31745875
LE07_012031_20000522,2000-05-22 15:19:06,99.0,134.06972998,62.45946168
LE07_012031_20000607,2000-06-07 15:18:57,69.0,130.03278818,63.96554119
LE07_012031_20000623,2000-06-23 15:18:52,29.0,127.73502633,63.91440041
LE07_012031_20000709,2000-07-09 15:18:38,43.0,128.11508677,62.56229649
LE07_012031_20000810,2000-08-10 15:18:11,25.0,136.03625186,56.89762048
LE07_012031_20000826,2000-08-26 15:18:04,8.0,141.82612551,52.82575171
LE07_012031_20000911,2000-09-11 15:17:47,20.0,147.58664066,48.06381705
LE07_012031_20000927,2000-09-27 15:17:33,0.0,152.6506089,42.8110596
LE07_012031_20001013,2000-10-13 15:17:18,0.0,156.64810759,37.3778257
LE07_012031_20001029,2000-10-29 15:17:27,83.0,159.31592296,32.13594133
LE07_012031_20010101,2001-01-01 15:17:30,4.0,157.27597538,21.89572044
LE07_012031_20010117,2001-01-17 15:17:35,67.0,154.91443331,23.59409426
LE07_012031_20010202,2001-02-02 15:17:34,85.0,152.50075383,27.02485962
LE07_012031_20010218,2001-02-18 15:17:31,10.0,150.24501825,31.85361464
LE07_012031_20010407,2001-04-07 15:17:09,45.0,143.71546229,49.89817852
LE07_012031_20010423,2001-04-23 15:17:11,6.0,140.6833457,55.35099736
LE07_012031_20010509,2001-05-09 15:17:06,1.0,136.79257539,59.68681578
LE07_012031_20010525,2001-05-25 15:16:55,79.0,132.38446478,62.52932201
LE07_012031_20010610,2001-06-10 15:16:44,1.0,128.56374132,63.73817552
LE07_012031_20010626,2001-06-26 15:16:26,2.0,126.71279327,63.43077695
LE07_012031_20010712,2001-07-12 15:16:28,25.0,127.60842435,61.89267987
LE07_012031_20010728,2001-07-28 15:16:18,19.0,131.02736723,59.35270545
LE07_012031_20010829,2001-08-29 15:15:49,1.0,142.04257951,51.78966633
LE07_012031_20010930,2001-09-30 15:15:27,97.0,152.71572256,41.68773956
LE07_012031_20011016,2001-10-16 15:15:22,2.0,156.59688871,36.29574724
LE07_012031_20011101,2001-11-01 15:15:25,12.0,159.08568197,31.1498409
LE07_012031_20011117,2001-11-17 15:15:38,8.0,160.14100722,26.72075257
LE07_012031_20011203,2001-12-03 15:15:36,0.0,159.87769775,23.46603295
LE07_012031_20011219,2001-12-19 15:15:45,15.0,158.53363171,21.78520911
LE07_012031_20020104,2002-01-04 15:15:46,12.0,156.48331206,21.92658818
LE07_012031_20020120,2002-01-20 15:15:57,0.0,154.09295797,23.93507907
LE07_012031_20020205,2002-02-05 15:15:57,8.0,151.70026397,27.6299244
